,carat,cut,color,clarity,depth,table,price,volume
38676,0.3,4,1,3,61.4,55.0,1041.0,50.522808
38677,0.3,4,1,3,61.6,56.0,1041.0,50.17464
38678,0.3,4,1,3,61.7,57.0,1041.0,49.41216000000001
38679,0.3,4,1,3,61.5,55.0,1041.0,50.944656
38680,0.3,4,1,3,61.5,56.0,1041.0,50.28998400000001
38681,0.3,4,1,3,61.4,56.0,1041.0,50.522007
38682,0.3,4,1,3,61.9,55.0,1041.0,50.246784
38683,0.3,4,1,3,61.6,57.0,1041.0,50.175174
38684,0.3,4,1,3,61.7,57.0,1041.0,48.88402
38685,0.3,4,1,3,61.1,55.0,1041.0,50.988456000000006
38686,0.39,1,0,3,61.6,61.0,1041.0,64.966914
38687,0.37,4,1,2,61.6,57.0,1041.0,61.09402500000001
38688,0.37,4,1,2,61.2,57.0,1041.0,59.92838399999999
38689,0.37,4,1,2,62.0,57.0,1041.0,60.912279999999996
38690,0.37,4,1,2,61.7,56.0,1041.0,60.831255000000006
38691,0.37,4,1,2,61.1,57.0,1041.0,60.66529500000001
38692,0.37,4,1,2,62.5,56.0,1041.0,60.59660600000001
38693,0.37,3,1,2,61.1,57.0,1041.0,61.275272
38694,0.37,3,1,2,59.5,59.0,1041.0,60.75523199999999
38695,0.37,3,1,2,58.9,61.0,1041.0,59.974199999999996
38696,0.37,4,1,2,61.9,53.0,1041.0,61.65621
38697,0.37,3,1,2,60.3,58.0,1041.0,60.41224
38698,0.37,3,1,2,61.0,59.0,1041.0,59.717277
38699,0.37,3,1,2,61.5,58.0,1041.0,61.225410000000004
38700,0.37,4,1,2,62.3,56.0,1041.0,59.65164
38701,0.37,3,1,2,62.3,59.0,1041.0,59.65164
38702,0.37,4,1,2,61.5,56.0,1041.0,60.012414
38703,0.37,4,1,2,62.6,56.0,1041.0,60.331992
38704,0.37,3,1,2,61.8,59.0,1041.0,59.36207999999999
38705,0.37,3,1,2,63.0,58.0,1041.0,59.54503800000001
38706,0.37,4,1,2,62.7,56.0,1041.0,60.06909999999999
38707,0.35,4,0,4,61.8,56.0,1041.0,58.044484
38708,0.37,3,1,2,59.1,60.0,1041.0,60.19228799999999
38709,0.42,2,0,3,63.9,56.0,1042.0,68.076525
38710,0.46,2,1,1,61.4,62.0,1042.0,73.79262
38711,0.54,3,0,2,62.6,58.0,1042.0,87.5394
38712,0.36,4,1,3,61.6,57.0,1042.0,59.02372799999999
38713,0.33,4,1,4,61.5,55.0,1042.0,54.38023200000001
38714,0.52,4,0,1,59.7,56.0,1042.0,88.596288
38715,0.53,4,0,1,61.4,56.0,1042.0,87.02720000000001
38716,0.42,1,1,3,61.9,61.0,1042.0,66.331104
38717,0.41,4,0,2,61.4,59.0,1042.0,66.665704
38718,0.4,2,1,3,62.3,57.0,1043.0,64.722528
38719,0.5,1,1,1,63.1,61.0,1043.0,79.880196
38720,0.41,4,0,3,62.2,57.0,1043.0,67.065312
38721,0.41,4,0,3,62.7,54.0,1043.0,68.68860000000001
38722,0.41,3,0,3,60.4,58.0,1043.0,67.60366499999999
38723,0.41,2,0,3,61.4,60.0,1043.0,66.01944800000001
38724,0.41,4,0,3,61.4,56.0,1043.0,67.31423999999998
38725,0.4,4,0,3,61.2,56.0,1043.0,67.08528
38726,0.4,4,0,3,62.3,54.0,1043.0,66.9256
38727,0.4,4,0,3,62.0,56.0,1043.0,66.193512
38728,0.4,4,0,3,62.1,53.0,1043.0,67.34740000000001
38729,0.4,4,0,3,62.3,54.0,1043.0,66.9256
38730,0.4,4,0,3,62.4,54.0,1043.0,67.29188400000001
38731,0.4,4,0,3,62.4,54.0,1043.0,66.5038
38732,0.4,4,0,3,62.0,55.0,1043.0,66.83874000000002
38733,0.4,4,0,3,62.4,54.0,1043.0,66.643808
38734,0.36,4,1,3,61.4,57.0,1043.0,54.331616
38735,0.4,4,1,2,62.2,57.0,1043.0,65.63667600000001
38736,0.45,4,0,4,62.0,54.0,1043.0,75.374026
38737,0.32,4,1,3,62.5,56.0,1044.0,53.2389
38738,0.32,3,1,3,60.8,59.0,1044.0,53.22645
38739,0.53,2,0,1,61.5,56.0,1044.0,86.091082
38740,0.4,2,0,4,64.0,56.0,1044.0,65.34764600000001
38741,0.35,2,0,4,62.2,58.0,1044.0,56.11805999999999
38742,0.35,3,1,3,60.7,59.0,1044.0,57.72403
38743,0.35,4,1,3,62.2,56.0,1044.0,57.409143
38744,0.35,2,0,4,59.1,59.0,1044.0,57.679776000000004
38745,0.35,4,0,4,61.8,55.0,1044.0,58.17374399999999
38746,0.35,4,0,4,61.4,55.0,1044.0,58.814423999999995
38747,0.35,4,0,4,62.3,55.0,1044.0,57.15539999999999
38748,0.35,3,1,3,61.0,58.0,1044.0,57.09302399999999
38749,0.35,4,0,4,61.1,56.0,1044.0,58.139694
38750,0.35,4,1,3,60.7,57.0,1044.0,57.137796
38751,0.35,3,0,4,60.6,60.0,1044.0,57.263928
38752,0.35,4,1,3,62.0,56.0,1044.0,58.24935599999999
38753,0.41,4,1,3,61.8,55.0,1044.0,67.91335199999999
38754,0.32,4,1,2,61.4,57.0,1044.0,52.82332
38755,0.43,4,0,1,61.5,57.0,1045.0,70.621408
38756,0.53,2,0,1,61.4,57.0,1046.0,87.801525
38757,0.51,2,0,1,63.5,60.0,1046.0,81.2848
38758,0.5,2,1,1,60.8,61.0,1046.0,79.898748
38759,0.53,4,0,2,62.1,54.0,1046.0,88.28352000000001
38760,0.51,4,1,1,62.7,57.0,1046.0,82.64652
38761,0.43,4,0,4,62.3,53.0,1046.0,71.32636000000001
38762,0.31,4,1,4,61.9,55.0,1046.0,52.538976000000005
38763,0.31,4,1,4,62.1,56.0,1046.0,50.97276000000001
38764,0.31,4,1,4,62.0,56.0,1046.0,50.66668800000001
38765,0.31,3,1,3,61.4,60.0,1046.0,50.522808
38766,0.31,4,1,3,61.0,56.0,1046.0,52.31431299999999
38767,0.31,4,1,4,62.2,56.0,1046.0,50.317525999999994
38768,0.31,4,1,4,61.8,54.0,1046.0,50.900449
38769,0.31,3,1,3,60.8,55.0,1046.0,52.001112
38770,0.31,4,1,3,60.8,57.0,1046.0,50.913464000000005
38771,0.31,3,1,3,61.4,58.0,1046.0,50.406396
38772,0.31,4,1,3,61.6,55.0,1046.0,51.25256999999999
38773,0.31,3,1,3,61.9,58.0,1046.0,51.443099999999994
38774,0.31,4,1,3,61.6,57.0,1046.0,50.711228000000006
38775,0.31,3,1,3,60.4,59.0,1046.0,49.880054
38776,0.31,3,1,4,61.5,58.0,1046.0,50.290785
38777,0.31,4,1,4,62.1,55.0,1046.0,50.973299999999995
38778,0.31,4,1,3,61.7,56.0,1046.0,50.59518400000001
38779,0.31,3,1,3,61.3,60.0,1046.0,50.102430000000005
38780,0.31,4,0,4,60.0,57.0,1046.0,51.110136000000004
38781,0.31,3,0,4,60.5,58.0,1046.0,51.924024
38782,0.31,4,0,4,61.8,56.0,1046.0,51.56136000000001
38783,0.31,3,0,4,61.0,58.0,1046.0,50.564472
38784,0.31,3,0,4,61.7,58.0,1046.0,50.59518400000001
38785,0.31,4,0,4,62.1,54.0,1046.0,51.089670000000005
38786,0.31,4,0,3,59.5,56.0,1046.0,51.380469
38787,0.31,3,0,3,60.2,59.0,1046.0,51.41900999999999
38788,0.31,3,0,3,59.5,60.0,1046.0,50.722938
38789,0.31,4,0,3,60.7,57.0,1046.0,51.146480000000004
38790,0.31,3,0,3,60.7,58.0,1046.0,51.146480000000004
38791,0.31,3,0,3,60.4,59.0,1046.0,51.07000500000001
38792,0.31,4,0,3,60.6,57.0,1046.0,51.26352000000001
38793,0.31,4,0,3,61.7,57.0,1046.0,51.134748
38794,0.31,3,0,3,62.1,59.0,1046.0,51.632546
38795,0.31,3,0,3,59.9,62.0,1046.0,49.614794999999994
38796,0.31,4,0,3,61.6,56.0,1046.0,51.36958499999999
38797,0.31,4,0,3,60.8,56.0,1046.0,50.913464000000005
38798,0.31,4,0,3,62.8,53.0,1046.0,51.658152
38799,0.31,4,0,3,61.2,56.0,1046.0,50.754563999999995
38800,0.31,2,0,3,63.4,57.0,1046.0,51.79680000000001
38801,0.31,4,0,3,62.5,55.0,1046.0,50.926862
38802,0.31,2,0,3,63.1,56.0,1046.0,51.60927
38803,0.31,4,0,3,62.5,54.0,1046.0,51.468112000000005
38804,0.31,3,0,3,60.5,60.0,1046.0,50.29728000000001
38805,0.31,3,0,3,61.4,58.0,1046.0,49.98672
38806,0.31,3,0,3,62.1,59.0,1046.0,50.55047999999999
38807,0.31,3,0,3,61.2,59.0,1046.0,49.68432
38808,0.31,3,0,3,61.1,58.0,1046.0,49.79879999999999
38809,0.31,2,0,3,63.5,57.0,1046.0,51.01606
38810,0.31,4,0,3,61.9,55.0,1046.0,50.244640000000004
38811,0.31,3,0,3,62.5,57.0,1046.0,51.46240000000001
38812,0.31,4,0,3,62.5,57.0,1046.0,50.925236
38813,0.31,3,0,3,62.2,59.0,1046.0,49.783680000000004
38814,0.45,3,1,1,61.1,58.0,1046.0,74.54254499999999
38815,0.31,3,0,3,62.6,61.0,1046.0,49.621891999999995
38816,0.31,3,0,3,63.0,58.0,1046.0,50.223888
38817,0.39,4,0,2,62.5,54.0,1047.0,64.09108
38818,0.51,2,0,2,62.5,56.0,1047.0,82.970624
38819,0.38,3,1,3,60.6,59.0,1047.0,60.36723
38821,0.7,2,0,1,61.5,63.0,1047.0,113.31075000000001
38822,0.5,2,0,1,62.4,58.0,1048.0,79.442
38823,0.5,2,0,1,62.2,60.0,1048.0,79.34862999999999
38824,0.5,2,0,1,63.5,56.0,1048.0,81.28384
38825,0.32,4,1,3,61.3,55.8,1048.0,53.303532
38826,0.42,4,0,2,61.9,57.0,1048.0,68.944386
38827,0.42,4,0,2,61.2,57.0,1048.0,69.19296
38828,0.43,4,1,2,61.9,56.0,1048.0,71.24068
38829,0.43,3,1,2,61.6,59.0,1048.0,69.142788
38830,0.43,4,1,2,62.0,57.0,1048.0,70.131
38831,0.43,4,1,2,62.1,56.0,1048.0,70.801521
38832,0.43,4,1,2,62.2,57.0,1048.0,69.696
38833,0.43,4,1,2,62.8,56.0,1048.0,70.53658200000001
38834,0.4,2,1,3,60.9,52.0,1049.0,68.302962
38835,0.4,2,1,3,62.0,56.0,1049.0,65.41342200000001
38836,0.52,1,0,1,63.1,56.0,1049.0,83.75091200000001
38837,0.46,2,0,2,62.8,57.0,1049.0,72.716616
38838,0.52,2,0,1,63.0,55.0,1049.0,85.003264
38839,0.37,4,1,3,62.0,55.0,1049.0,60.912279999999996
38842,0.33,2,1,3,60.8,58.0,1050.0,54.469632000000004
38843,0.47,4,0,3,61.0,56.0,1050.0,77.67345599999999
38844,0.37,4,1,2,61.1,56.0,1050.0,61.407616
38846,0.56,3,0,1,60.3,59.0,1050.0,90.84942
38847,0.4,4,0,4,62.4,56.0,1050.0,65.35914000000001
38848,0.4,4,0,4,62.2,56.0,1050.0,65.77515
38849,0.4,3,0,3,59.7,58.0,1050.0,65.61984
38850,0.4,3,0,3,58.9,58.0,1050.0,65.97887999999999
38851,0.4,3,0,3,61.7,59.0,1050.0,65.96836400000001
38852,0.4,3,0,3,61.1,58.0,1050.0,65.43096
38853,0.4,4,0,3,62.4,56.0,1050.0,63.19123199999999
38854,0.4,3,0,3,62.5,60.0,1050.0,63.81660000000001
38855,0.4,4,0,3,62.4,56.0,1050.0,65.99976000000001
38856,0.4,3,0,3,62.7,59.0,1050.0,65.30356
38857,0.4,3,0,3,62.0,58.0,1050.0,64.77494399999999
38858,0.4,3,1,2,60.4,61.0,1050.0,64.890126
38859,0.4,3,1,2,60.4,59.0,1050.0,64.8907
38860,0.4,4,1,2,61.1,56.0,1050.0,66.07155
38861,0.4,3,1,2,60.5,60.0,1050.0,66.03072
38862,0.4,3,1,2,60.3,60.0,1050.0,66.30729299999999
38863,0.4,4,1,2,61.3,56.0,1050.0,65.518068
38864,0.4,4,1,2,62.7,55.0,1050.0,67.235952
38865,0.4,3,1,2,61.5,59.0,1050.0,65.241036
38866,0.4,3,1,2,61.4,58.0,1050.0,65.380425
38867,0.4,3,1,2,61.4,58.0,1050.0,65.380425
38868,0.4,3,1,2,62.6,58.0,1050.0,64.943424
38869,0.4,3,1,2,62.5,57.0,1050.0,65.082192
38870,0.4,3,1,2,61.1,59.0,1050.0,64.656525
38871,0.4,3,1,2,62.9,58.0,1050.0,64.887315
38872,0.4,3,1,2,61.9,59.0,1050.0,63.652100000000004
38873,0.4,3,1,2,62.4,59.0,1050.0,63.954716
38874,0.4,3,1,2,62.5,59.0,1050.0,63.81776800000001
38875,0.4,4,1,2,61.3,57.0,1050.0,66.1599
38876,0.4,3,1,2,60.5,59.0,1050.0,66.03072
38877,0.4,3,1,2,59.1,57.0,1050.0,66.99464199999998
38878,0.4,4,1,2,62.3,57.0,1050.0,66.139
38879,0.4,3,1,2,61.7,59.0,1050.0,65.96836400000001
38880,0.4,4,1,2,60.4,56.0,1050.0,64.75322700000001
38881,0.4,4,1,2,61.3,56.0,1050.0,66.297432
38882,0.4,4,1,2,62.8,57.0,1050.0,65.16431999999999
38883,0.4,3,1,2,62.4,59.0,1050.0,65.22096
38884,0.4,4,1,2,61.5,55.0,1050.0,65.103975
38885,0.4,4,1,2,61.6,57.0,1050.0,65.602764
38886,0.4,3,1,2,61.7,59.0,1050.0,65.4664
38887,0.4,3,1,2,62.5,59.0,1050.0,64.445936
38889,0.4,4,0,2,62.3,57.0,1050.0,64.85965200000001
38890,0.41,2,0,3,63.3,59.0,1051.0,65.607003
38891,0.43,2,1,2,61.9,53.0,1051.0,71.771508
38892,0.4,4,0,3,61.5,59.0,1051.0,65.103975
38893,0.51,4,0,1,60.8,56.0,1051.0,85.435024
38894,0.31,4,1,4,60.7,56.0,1051.0,51.029440000000015
38896,0.38,4,1,3,60.3,55.0,1052.0,64.250186
38897,0.42,4,0,3,61.4,55.0,1052.0,68.767608
38898,0.53,4,0,1,62.8,57.0,1052.0,87.035
38899,0.33,4,1,3,60.2,57.0,1052.0,54.3105
38900,0.33,4,1,3,61.2,56.0,1052.0,54.99043000000001
38901,0.33,4,1,3,61.8,57.0,1052.0,53.21316
38902,0.33,4,1,3,61.7,56.0,1052.0,55.147008
38903,0.33,4,1,3,61.5,56.0,1052.0,55.06985
38904,0.34,3,1,3,60.1,58.0,1052.0,56.269394999999996
38905,0.33,3,1,3,60.1,58.0,1052.0,54.431189999999994
38906,0.33,3,1,3,59.7,58.0,1052.0,54.593011999999995
38907,0.33,4,1,3,61.7,56.0,1052.0,54.014168000000005
38908,0.33,4,1,3,61.5,57.0,1052.0,54.38023200000001
38909,0.33,4,1,3,60.9,56.0,1052.0,54.34777600000001
38910,0.51,2,0,1,63.1,56.0,1052.0,83.74704799999999
38911,0.33,4,0,4,61.6,55.0,1052.0,55.967296000000005
38913,0.33,4,0,4,62.2,56.0,1052.0,54.409259999999996
38914,0.33,4,0,4,61.6,53.0,1052.0,54.257754000000006
38915,0.33,4,0,4,61.7,55.0,1052.0,54.701625
38916,0.33,4,0,4,61.6,56.0,1052.0,54.82400000000001
38917,0.33,4,0,4,61.8,55.0,1052.0,55.023360000000004
38918,0.33,4,0,4,62.1,56.0,1052.0,53.8461
38919,0.33,3,0,4,60.8,58.0,1052.0,53.225640000000006
38920,0.33,4,0,4,61.3,57.0,1052.0,53.619904000000005
38921,0.33,4,0,4,61.9,54.0,1052.0,54.2113
38924,0.51,3,0,1,60.8,59.0,1052.0,85.28208000000001
38925,0.33,3,1,3,60.4,60.0,1052.0,54.510566
38926,0.31,1,1,4,64.2,60.0,1052.0,49.308167999999995
38927,0.38,2,1,3,60.0,59.0,1053.0,61.06463999999999
38928,0.48,2,0,2,62.4,55.0,1053.0,78.31106400000002
38929,0.36,2,1,4,59.5,57.0,1053.0,61.98192
38930,0.4,3,1,2,61.2,59.0,1053.0,65.15487999999999
38931,0.4,3,1,2,60.4,59.0,1053.0,66.168284
38932,0.4,4,1,2,62.3,56.0,1053.0,65.498202
38933,0.4,4,1,2,62.2,55.0,1053.0,66.27824
38934,0.4,2,1,2,62.6,56.0,1053.0,64.804656
38935,0.4,2,1,2,60.1,58.0,1053.0,64.03152
38936,0.4,2,1,2,61.8,56.0,1053.0,66.472812
38937,0.4,4,1,2,61.6,56.0,1053.0,66.24554200000001
38938,0.4,4,1,2,62.0,54.0,1053.0,66.69891
38939,0.4,3,1,2,60.3,58.0,1053.0,67.0944
38940,0.31,3,0,2,62.2,58.0,489.0,50.317525999999994
38941,0.31,2,0,2,62.2,59.0,489.0,51.514932
38942,0.31,3,0,2,61.3,60.0,489.0,50.101632000000016
38943,0.31,4,0,2,61.9,54.0,489.0,51.32484
38944,0.31,3,0,2,62.7,59.0,489.0,50.03856000000001
38945,0.31,4,0,2,62.6,57.0,489.0,50.80843499999999
38946,0.31,2,0,2,62.8,55.0,489.0,50.99591999999999
38947,0.31,4,0,2,62.2,55.0,489.0,51.515744999999995
38948,0.31,1,0,2,63.8,56.0,489.0,50.543136000000004
38949,0.31,4,0,2,62.0,57.0,489.0,51.20658
38950,0.31,1,0,2,63.1,58.0,489.0,49.989744
38951,0.31,2,0,2,62.8,57.0,489.0,49.921920000000014
38952,0.31,1,0,2,63.1,58.0,489.0,51.06574199999999
38953,0.31,1,0,2,63.7,55.0,489.0,51.20225
38954,0.31,2,0,2,61.9,58.0,489.0,51.989453
38955,0.31,1,0,2,63.5,57.0,489.0,51.5592
38956,0.31,1,0,2,63.9,56.0,489.0,50.42696
38957,0.31,3,0,2,59.2,60.0,489.0,51.299600000000005
38958,0.31,1,0,2,63.2,58.0,489.0,50.94807899999999
38959,0.31,3,0,2,62.4,59.0,489.0,50.50458
38960,0.31,1,0,2,63.2,56.0,489.0,50.40812800000001
38961,0.31,4,0,2,61.6,55.0,489.0,50.712032
38962,0.31,4,0,2,62.4,55.0,489.0,51.161548
38963,0.31,2,0,1,61.8,55.0,490.0,51.25256999999999
38964,0.27,4,0,2,61.5,56.0,490.0,44.515328000000004
38965,0.27,4,0,2,61.5,55.0,490.0,45.402324
38966,0.27,4,0,2,61.6,54.0,490.0,45.18612
38967,0.28,4,1,2,61.8,54.0,490.0,45.97164
38968,0.27,4,0,2,62.3,56.0,490.0,44.433792000000004
38969,0.28,4,0,2,62.1,55.0,490.0,47.16904999999999
38970,0.4,2,1,2,60.5,61.0,1053.0,63.986208000000005
38971,0.4,2,1,2,62.8,59.0,1053.0,63.136531999999995
38972,0.3,4,1,3,61.4,55.0,1053.0,50.522808
38973,0.4,2,1,2,62.4,54.0,1053.0,65.998875
38974,0.4,4,1,2,61.2,57.0,1053.0,65.794518
38975,0.4,3,1,2,62.5,58.0,1053.0,65.082192
38976,0.4,4,1,2,61.7,55.0,1053.0,65.96836400000001
38977,0.43,4,1,2,61.6,54.0,1053.0,71.97512
38978,0.4,4,1,2,61.3,54.0,1053.0,66.94464
38979,0.4,4,0,4,62.8,54.0,1053.0,65.66464
38981,0.39,3,1,2,58.8,59.0,1053.0,65.61072
38982,0.39,4,1,2,60.0,57.0,1053.0,63.53648
38983,0.39,3,0,3,61.5,59.0,1053.0,63.21312
38984,0.39,3,1,2,62.4,58.0,1053.0,61.95148500000001
38986,0.36,4,0,3,62.3,56.0,1053.0,58.923752
38987,0.36,3,0,3,61.9,58.0,1053.0,59.10171999999999
38988,0.36,4,0,3,62.3,56.0,1053.0,58.458744
38989,0.36,4,0,3,62.8,57.0,1053.0,58.613099999999996
38990,0.51,3,0,1,62.0,59.0,1053.0,82.77503999999999
38991,0.5,2,0,1,62.8,60.0,1054.0,81.418176
38992,0.39,2,1,3,59.5,58.0,1054.0,63.985734
38993,0.34,4,1,3,61.3,56.0,1054.0,56.591930999999995
38994,0.5,4,0,2,61.9,54.0,1054.0,83.09837999999998
38995,0.53,4,0,1,61.6,56.0,1054.0,85.42947600000001
38996,0.52,4,0,1,61.0,55.0,1054.0,86.31696600000001
38997,0.59,3,0,2,62.7,61.0,1055.0,94.06584000000001
38998,0.37,2,1,3,60.9,56.0,1055.0,61.67202
39000,0.41,4,0,3,61.6,57.0,1055.0,66.386475
39001,0.45,4,0,2,59.0,60.0,1055.0,74.44104
39002,0.45,4,0,2,62.8,58.0,1055.0,71.88972
39003,0.42,4,0,2,61.0,56.0,1055.0,69.10434000000002
39004,0.42,4,0,3,62.0,57.0,1055.0,68.80164400000001
39005,0.51,3,0,1,63.0,61.0,1056.0,80.35696399999999
39006,0.4,4,1,3,61.6,56.0,1056.0,66.24554200000001
39007,0.4,3,1,3,60.8,59.0,1056.0,65.204469
39008,0.4,4,1,3,61.5,55.0,1056.0,67.17400199999999
39009,0.4,4,1,3,61.7,57.0,1056.0,66.106953
39010,0.39,2,1,3,61.4,59.0,1056.0,64.11089300000002
39011,0.43,4,0,4,62.0,55.0,1056.0,70.2765
39012,0.43,3,1,2,60.2,59.0,1056.0,70.82832
39013,0.43,4,0,3,61.4,55.0,1056.0,70.239792
39014,0.43,4,0,3,61.9,55.0,1056.0,70.5672
39015,0.43,2,0,3,62.3,60.0,1056.0,69.549
39016,0.43,4,1,2,61.8,56.0,1056.0,69.232254
39017,0.43,2,1,2,62.2,61.0,1056.0,68.36865
39018,0.43,3,1,2,62.5,58.0,1056.0,69.78083
39019,0.43,3,1,2,60.7,58.0,1056.0,69.67664
39020,0.43,3,0,4,61.2,58.0,1056.0,70.004088
39021,0.43,2,1,2,61.0,57.0,1056.0,70.292772
39022,0.43,3,1,2,59.9,58.0,1056.0,70.87663799999999
39023,0.43,4,1,2,62.0,55.0,1056.0,70.1298
39024,0.43,4,1,2,60.7,57.0,1056.0,71.163576
39025,0.43,4,0,3,60.9,57.0,1056.0,70.58205000000001
39026,0.43,2,0,3,62.2,55.0,1056.0,69.84119999999999
39027,0.43,4,0,3,60.1,57.0,1056.0,70.444752
39029,0.39,4,1,3,61.7,56.0,1056.0,65.60510000000001
39030,0.36,4,0,3,60.9,55.0,1056.0,61.67116799999999
39031,0.41,4,0,2,61.2,56.0,1056.0,67.22504099999999
39032,0.41,4,0,1,62.2,55.0,1056.0,67.71718800000001
39033,0.41,4,0,1,61.7,56.0,1056.0,67.4016
39034,0.41,4,0,1,61.3,55.0,1056.0,69.05235999999998
39035,0.37,4,0,4,62.1,55.0,1056.0,61.257279999999994
39036,0.37,4,0,4,61.4,55.0,1056.0,61.49103
39037,0.37,4,0,4,61.2,56.0,1056.0,61.88917500000001
39038,0.37,4,0,4,62.1,54.0,1056.0,61.257279999999994
39039,0.37,4,0,4,61.2,56.0,1056.0,60.534832
39040,0.37,4,0,4,61.5,56.0,1056.0,60.61695999999999
39041,0.36,4,1,4,62.5,54.0,1056.0,59.260619999999996
39043,0.4,3,1,3,61.4,56.0,1056.0,66.80224199999999
39044,0.41,3,0,3,62.2,58.0,1056.0,68.37073600000001
39045,0.52,2,1,1,62.3,60.0,1057.0,83.45996999999998
39046,0.41,2,1,3,60.0,61.0,1057.0,67.13701200000001
39047,0.41,2,1,3,59.8,62.0,1057.0,66.768768
39048,0.41,4,1,3,62.1,56.0,1057.0,67.348288
39049,0.41,3,1,3,61.2,58.0,1057.0,66.43584
39050,0.55,4,0,1,62.2,54.0,1057.0,92.06736000000001
39051,0.54,4,0,1,62.1,54.0,1057.0,89.85342399999999
39052,0.54,4,0,1,62.0,55.0,1057.0,88.6221
39053,0.54,4,0,1,61.9,54.0,1057.0,90.3672
39054,0.38,2,1,2,62.1,54.7,1058.0,62.354062000000006
39056,0.39,2,1,3,63.5,58.0,1058.0,63.02331
39057,0.57,3,1,1,62.5,54.0,1058.0,94.42214999999999
39058,0.57,3,1,1,62.5,54.0,1058.0,94.42214999999999
39059,0.47,4,0,2,62.7,55.0,1058.0,79.2099
39061,0.47,2,1,1,63.3,59.0,1058.0,73.58526
39062,0.52,2,1,1,64.0,55.0,1059.0,84.459102
39063,0.36,4,1,3,61.4,56.0,1059.0,60.748735999999994
39064,0.4,4,0,3,61.2,56.0,1059.0,66.43584
39065,0.4,4,0,3,62.2,54.0,1059.0,66.41866
39066,0.4,4,0,3,61.5,57.0,1059.0,66.52447800000002
39067,0.4,4,0,3,61.8,53.0,1059.0,66.61305
39068,0.4,4,1,2,62.3,56.0,1059.0,66.925008
39069,0.52,4,1,1,61.8,55.0,1059.0,86.46359700000001
39071,0.44,1,1,2,62.2,62.0,1059.0,69.69449999999999
39072,0.55,4,0,1,62.5,57.0,1059.0,89.44365599999999
39073,0.5,2,0,2,63.2,60.0,1059.0,80.614908
39074,0.5,3,0,1,61.7,58.0,1059.0,82.83466
39075,0.4,4,1,2,62.0,59.0,1059.0,66.276765
39076,0.4,4,1,2,63.4,54.0,1059.0,66.187836
39077,0.59,0,0,1,64.5,57.0,1059.0,94.76546400000001
39078,0.41,3,1,1,62.3,56.0,1059.0,67.575816
39079,0.31,3,1,3,61.1,56.0,1060.0,51.52835999999999
39080,0.38,4,1,3,60.3,57.0,1060.0,64.254762
39081,0.38,2,1,3,61.9,59.7,1060.0,61.923120000000004
39082,0.31,3,1,4,61.0,59.0,1060.0,51.104867999999996
39083,0.31,4,1,4,61.9,56.0,1060.0,51.32565
39084,0.41,1,1,3,63.1,58.0,1060.0,67.0358
39085,0.51,4,0,2,60.6,57.0,1060.0,84.41450400000001
39086,0.34,4,1,2,62.4,54.0,1060.0,55.74559500000001
39088,0.48,4,0,3,62.1,56.0,1061.0,78.781248
39089,0.31,4,1,4,61.5,55.0,1061.0,50.82834400000001
39090,0.31,4,1,4,61.4,56.0,1061.0,52.152660000000004
39091,0.32,4,1,3,61.6,56.0,1061.0,52.46316099999999
39092,0.41,3,0,3,59.9,58.0,1061.0,67.93163
39093,0.41,2,0,4,63.5,54.0,1061.0,66.975
39094,0.41,1,0,4,63.6,54.0,1061.0,67.48419999999999
39095,0.41,3,0,3,62.1,58.0,1061.0,67.348288
39096,0.41,4,0,3,61.7,56.0,1061.0,67.5432
39097,0.41,3,0,3,62.9,58.0,1061.0,66.30643800000001
39098,0.41,1,0,3,63.9,55.0,1061.0,67.422708
39099,0.41,2,0,3,63.1,56.0,1061.0,67.0358
39100,0.41,2,0,3,63.5,57.0,1061.0,67.62627199999999
39101,0.41,4,0,3,62.3,56.0,1061.0,66.783816
39102,0.41,4,0,3,61.6,57.0,1061.0,66.893232
39103,0.41,3,0,3,62.4,60.0,1061.0,65.35914000000001
39104,0.41,4,0,2,61.8,56.0,1061.0,67.91335199999999
39105,0.41,2,0,2,63.5,56.0,1061.0,65.68814
39106,0.41,4,0,2,62.7,56.0,1061.0,67.23505800000001
39107,0.41,3,0,2,62.0,56.0,1061.0,66.83874000000002
39108,0.41,3,0,2,62.6,60.0,1061.0,67.51935
39109,0.41,4,0,2,61.9,56.0,1061.0,66.97975000000001
39110,0.41,4,0,2,59.8,57.0,1061.0,67.41936499999998
39111,0.41,3,0,2,59.9,59.0,1061.0,67.93308
39112,0.41,3,0,2,60.8,59.0,1061.0,66.76704
39113,0.41,4,0,2,62.4,54.0,1061.0,68.745482
39114,0.41,3,0,2,59.8,61.0,1061.0,66.123652
39115,0.41,4,0,2,60.9,57.0,1061.0,67.927948
39116,0.41,3,0,2,61.5,58.0,1061.0,68.48255999999999
39117,0.41,3,0,2,59.2,58.0,1061.0,66.07440000000001
39118,0.41,3,0,2,60.9,58.0,1061.0,67.92912000000001
39119,0.41,3,0,2,59.8,58.0,1061.0,66.90816
39120,0.41,3,0,2,61.0,56.0,1061.0,68.302962
39121,0.41,3,0,2,59.7,59.0,1061.0,67.04755199999998
39122,0.41,3,0,2,61.4,59.0,1061.0,66.66482500000001
39123,0.41,4,0,2,62.7,55.0,1061.0,68.02997500000001
39124,0.41,4,0,2,61.4,55.0,1061.0,66.804
39125,0.41,3,0,2,61.3,57.0,1061.0,66.94464
